student_index,school_index,course_id,section_id,topic_id,module_type,tag_code,question_title_id,question_id,question_type,module_id,difficulty,right_answer,user_answer,is_right,cost_time,stime,ctime
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.3,0,205639,3,0,1,"part",part,1,16,22-Dec-2018 15:56:15,22-Dec-2018 15:56:31
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.4,0,205642,3,0,1,"build",build,1,5,22-Dec-2018 15:56:32,22-Dec-2018 15:56:37
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.6,0,205648,3,0,1,"pollution",pollution,1,16,22-Dec-2018 15:56:06,22-Dec-2018 15:56:44
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.5,0,205645,3,0,1,"fall",fell,0,6,22-Dec-2018 15:56:22,22-Dec-2018 15:56:44
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.7,0,205651,3,0,1,"pollute",pollute,1,10,22-Dec-2018 15:56:44,22-Dec-2018 15:56:54
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188825,3,0,3,"expect;too;much",expect;to;do,0,127,01-Dec-2018 11:08:48,01-Dec-2018 11:10:55
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188821,1,0,3,"A",D,0,12,01-Dec-2018 11:10:55,01-Dec-2018 11:11:07
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188831,1,0,2,"A",A,1,10,01-Dec-2018 11:11:07,01-Dec-2018 11:11:17
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.8,0,205655,3,0,1,"peace",peace,1,15,22-Dec-2018 15:56:54,22-Dec-2018 15:57:09
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.5,0,205647,3,0,3,"fall",fall,1,13,22-Dec-2018 15:56:57,22-Dec-2018 15:57:10
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.5,0,205646,3,0,2,"fell|ell",fall,0,7,22-Dec-2018 15:57:12,22-Dec-2018 15:57:19
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.9,0,205663,3,0,1,"space",space,1,10,22-Dec-2018 15:57:10,22-Dec-2018 15:57:20
74,2,1184,33512,20729,2,cen0804020204,0,179676,3,0,3,"How;much",How;much,1,111,22-Dec-2018 15:55:31,22-Dec-2018 15:57:22
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.1,0,205633,3,0,1,"plant",plant,1,139,22-Dec-2018 15:55:23,22-Dec-2018 15:57:42
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.5,0,205646,3,0,2,"fell|ell",fell,1,5,22-Dec-2018 15:57:44,22-Dec-2018 15:57:49
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.10,0,205667,3,0,1,"disagree",disagree,1,36,22-Dec-2018 15:57:20,22-Dec-2018 15:57:56
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.11,0,205670,3,0,1,"dangerous",dangerous,1,21,22-Dec-2018 15:57:56,22-Dec-2018 15:58:17
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.6,0,205648,3,0,1,"pollution",pollution,1,22,22-Dec-2018 15:58:01,22-Dec-2018 15:58:23
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.2,0,205636,3,0,1,"future",future,1,45,22-Dec-2018 15:57:43,22-Dec-2018 15:58:28
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.7,0,205651,3,0,1,"pollute",pollute,1,15,22-Dec-2018 15:58:23,22-Dec-2018 15:58:38
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.3,0,205639,3,0,1,"part",part,1,13,22-Dec-2018 15:58:12,22-Dec-2018 15:58:42
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.8,0,205655,3,0,1,"peace",peace,1,4,22-Dec-2018 15:58:25,22-Dec-2018 15:58:42
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.12,0,205673,3,0,1,"environment",environment,1,27,22-Dec-2018 15:58:17,22-Dec-2018 15:58:44
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.9,0,205663,3,0,1,"space",space,1,12,22-Dec-2018 15:58:43,22-Dec-2018 15:58:55
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.13,0,205676,3,0,1,"planet",planet,1,12,22-Dec-2018 15:56:58,22-Dec-2018 15:58:56
74,2,1184,33512,20729,2,cen0804020204,0,210227,3,0,3,"How;many;boxes",How;much;boxes,0,94,22-Dec-2018 15:57:10,22-Dec-2018 15:58:56
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.10,0,205667,3,0,1,"disagree",dissagree,0,13,22-Dec-2018 15:58:55,22-Dec-2018 15:59:08
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.4,0,205642,3,0,1,"build",build,1,29,22-Dec-2018 15:58:42,22-Dec-2018 15:59:11
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188835,3,0,3,"plan;to;go",plan;to;go,1,69,01-Dec-2018 11:11:17,01-Dec-2018 11:12:26
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188869,1,0,2,"B",A,0,136,01-Dec-2018 11:10:14,01-Dec-2018 11:12:30
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188837,1,0,3,"B",A,0,15,01-Dec-2018 11:12:26,01-Dec-2018 11:12:41
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188873,3,0,2,"success",success,1,28,01-Dec-2018 11:12:34,01-Dec-2018 11:13:02
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188867,3,0,2,"successful",success,0,13,01-Dec-2018 11:13:08,01-Dec-2018 11:13:21
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.5,0,205645,3,0,1,"fall",fall,1,26,22-Dec-2018 15:59:11,22-Dec-2018 15:59:37
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.6,0,205648,3,0,1,"pollution",pollution,1,25,22-Dec-2018 15:59:37,22-Dec-2018 16:00:02
74,2,1184,33512,20729,2,cen2203010202,0,183430,1,0,2,"D",D,1,70,22-Dec-2018 15:58:57,22-Dec-2018 16:00:07
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.14,0,205684,3,0,1,"apartment",apartment,1,84,22-Dec-2018 15:58:56,22-Dec-2018 16:00:20
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.7,0,205651,3,0,1,"pollute",pollute,1,21,22-Dec-2018 15:59:38,22-Dec-2018 16:00:23
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.15,0,205692,3,0,1,"probably",a,0,3,22-Dec-2018 15:59:59,22-Dec-2018 16:00:23
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.10,0,205715,3,0,2,"disagree|isagree",disagree,1,56,22-Dec-2018 15:59:39,22-Dec-2018 16:00:35
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.8,0,205655,3,0,1,"peace",peace,1,18,22-Dec-2018 16:00:23,22-Dec-2018 16:00:41
81,2,1184,33511,20722,0,evsj_2017tb_r_8au7.10,0,205669,3,0,3,"disagree",disagree,1,10,22-Dec-2018 16:00:36,22-Dec-2018 16:00:46
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.9,0,205663,3,0,1,"space",space,1,19,22-Dec-2018 16:00:41,22-Dec-2018 16:01:00
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.15,0,205695,3,0,2,"probably|robably",possible,0,20,22-Dec-2018 16:00:51,22-Dec-2018 16:01:11
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.10,0,205667,3,0,1,"disagree",disagree,1,23,22-Dec-2018 16:01:00,22-Dec-2018 16:01:23
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.15,0,205699,3,0,3,"probably",probaly,0,14,22-Dec-2018 16:01:15,22-Dec-2018 16:01:29
74,2,1184,33512,20729,2,cen2203010202,0,224399,3,0,3,"Don't|Never;throw",Don't;throw,1,88,22-Dec-2018 16:00:08,22-Dec-2018 16:01:36
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.3,0,205803,1,0,2,"A",A,1,42,22-Dec-2018 16:00:56,22-Dec-2018 16:01:38
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.11,0,205670,3,0,1,"dangerous",dangerous,1,25,22-Dec-2018 16:01:23,22-Dec-2018 16:01:48
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188876,1,0,2,"B",B,1,6,01-Dec-2018 11:13:26,01-Dec-2018 11:13:32
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188879,1,0,3,"C",C,1,36,01-Dec-2018 11:13:35,01-Dec-2018 11:14:11
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.15,0,205695,3,0,2,"probably|robably",probably,1,23,22-Dec-2018 16:01:35,22-Dec-2018 16:01:58
21,2,1184,33511,20722,0,evsj_2017tb_r_8au7.15,0,205699,3,0,3,"probably",probably,1,10,22-Dec-2018 16:01:59,22-Dec-2018 16:02:09
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.12,0,205673,3,0,1,"environment",environment,1,42,22-Dec-2018 16:01:48,22-Dec-2018 16:02:30
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.3,0,205818,3,0,3,"danger",dangerous,0,62,22-Dec-2018 16:01:38,22-Dec-2018 16:02:40
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.13,0,205676,3,0,1,"planet",planet,1,20,22-Dec-2018 16:02:30,22-Dec-2018 16:02:50
74,2,1184,33512,20729,2,cen2203010202,0,183444,3,0,3,"don't make|do not make;do",don't make;does,0,78,22-Dec-2018 16:01:37,22-Dec-2018 16:02:55
74,2,1184,33512,20729,2,cen0201020101,0,200413,1,0,2,"C",C,1,10,22-Dec-2018 16:02:56,22-Dec-2018 16:03:06
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.3,0,205814,3,0,2,"danger",dangerous,0,33,22-Dec-2018 16:02:40,22-Dec-2018 16:03:13
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.14,0,205684,3,0,1,"apartment",apartment,1,32,22-Dec-2018 16:02:51,22-Dec-2018 16:03:23
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.3,0,205790,3,0,2,"danger",dangerous,0,71,22-Dec-2018 16:02:14,22-Dec-2018 16:03:25
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.4,0,205824,3,0,2,"fall;down",fall;down,1,14,22-Dec-2018 16:03:13,22-Dec-2018 16:03:27
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.3,0,205794,3,0,2,"dangerous",dangering,0,13,22-Dec-2018 16:03:25,22-Dec-2018 16:03:38
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.3,0,205803,1,0,2,"A",A,1,4,22-Dec-2018 16:03:38,22-Dec-2018 16:03:42
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.4,0,205845,3,0,3,"fall|all",fell,0,17,22-Dec-2018 16:03:27,22-Dec-2018 16:03:44
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.4,0,205824,3,0,2,"fall;down",a;egg,0,11,22-Dec-2018 16:03:42,22-Dec-2018 16:03:53
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.4,0,205826,1,0,2,"D",B,0,2,22-Dec-2018 16:03:53,22-Dec-2018 16:03:55
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.4,0,205822,3,0,2,"fall|all",aa,0,2,22-Dec-2018 16:03:56,22-Dec-2018 16:03:58
82,2,1184,33511,20722,0,evsj_2017tb_r_8au7.15,0,205692,3,0,1,"probably",probably,1,39,22-Dec-2018 16:03:24,22-Dec-2018 16:04:03
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.1,0,205740,3,0,2,"Part|art",ossible,0,20,22-Dec-2018 16:03:58,22-Dec-2018 16:04:18
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.1,0,205730,3,0,2,"part|parts",part,1,13,22-Dec-2018 16:04:19,22-Dec-2018 16:04:32
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188886,3,0,3,"succeeded;finishing",succeed;finishing,0,99,01-Dec-2018 11:14:13,01-Dec-2018 11:15:52
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.4,0,205830,3,0,3,"fell|ell",fall,0,55,22-Dec-2018 16:03:44,22-Dec-2018 16:04:39
74,2,1184,33512,20729,2,cen0201020101,0,200430,3,0,3,"three;bags;rice",three;;rice,0,96,22-Dec-2018 16:03:07,22-Dec-2018 16:04:43
82,2,1184,33511,20722,0,evyy_2017tb_r_8au7.3,0,205794,3,0,2,"dangerous",dangerous,1,44,22-Dec-2018 16:04:09,22-Dec-2018 16:04:53
74,2,1184,33512,20729,2,cen0201020101,0,316092,3,0,6,"fish;vegetables",fish;vegetable,0,31,22-Dec-2018 16:04:44,22-Dec-2018 16:05:15
6,1,1185,33535,20027,2,cen0905010201,0,275569,1,0,2,"C",C,1,57,22-Dec-2018 16:05:09,22-Dec-2018 16:06:06
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.1,0,205732,1,0,2,"D",B,0,103,22-Dec-2018 16:04:39,22-Dec-2018 16:06:22
82,2,1184,33511,20722,0,evyy_2017tb_r_8au7.3,0,205820,3,0,3,"out;of;danger",NaN,0,115,22-Dec-2018 16:04:54,22-Dec-2018 16:06:49
82,2,1184,33511,20722,0,evyy_2017tb_r_8au7.3,0,205790,3,0,2,"danger",danger,1,17,22-Dec-2018 16:06:50,22-Dec-2018 16:07:07
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188817,1,0,2,"A",B,0,49,01-Dec-2018 11:17:11,01-Dec-2018 11:18:00
34,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188871,3,0,2,"success",success,1,62,01-Dec-2018 11:17:32,01-Dec-2018 11:18:34
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188820,3,0,2,"expecting",expect,0,78,01-Dec-2018 11:18:03,01-Dec-2018 11:19:21
6,1,1185,33535,20027,2,cen0905010201,0,192158,1,0,3,"A",A,1,107,22-Dec-2018 16:06:07,22-Dec-2018 16:07:54
82,2,1184,33511,20722,0,evyy_2017tb_r_8au7.4,0,205824,3,0,2,"fall;down",\;\,0,141,22-Dec-2018 16:03:13,22-Dec-2018 16:09:28
6,1,1185,33535,20027,2,cen0905010201,0,275575,3,0,3,"to;catch|keep",to;behind,0,93,22-Dec-2018 16:05:34,22-Dec-2018 16:09:28
34,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188867,3,0,2,"successful",successful,1,130,01-Dec-2018 11:18:36,01-Dec-2018 11:20:46
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188819,3,0,2,"expect|xpect",expect,1,20,01-Dec-2018 11:20:58,01-Dec-2018 11:21:18
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188816,1,0,2,"A",A,1,12,01-Dec-2018 11:21:19,01-Dec-2018 11:21:31
6,1,1185,33535,20027,2,cen0905010103,0,281516,3,0,2,"to speak",to speak,1,40,22-Dec-2018 16:09:29,22-Dec-2018 16:10:09
6,1,1185,33535,20027,2,cen0905010103,0,316180,3,0,8,"to go;to get",go;to get,0,35,22-Dec-2018 16:10:10,22-Dec-2018 16:10:45
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21028,200590,1,8,2,"B",A,0,40,22-Dec-2018 16:09:36,22-Dec-2018 16:10:56
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21028,200592,1,8,2,"C",A,0,40,22-Dec-2018 16:10:16,22-Dec-2018 16:10:56
6,1,1185,33535,20027,2,cen0905010103,0,119947,1,0,2,"A",C,0,24,22-Dec-2018 16:10:45,22-Dec-2018 16:11:09
6,1,1185,33535,20027,2,cen2101010604,0,196913,1,0,2,"B",B,1,16,22-Dec-2018 16:11:12,22-Dec-2018 16:11:27
34,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188876,1,0,2,"B",A,0,17,01-Dec-2018 11:21:19,01-Dec-2018 11:21:36
4,1,1184,33510,20715,4,cen0903030601,0,305313,1,0,8,"A",A,1,545,01-Dec-2018 11:13:21,01-Dec-2018 11:22:26
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188818,3,0,2,"to camp",to camp,1,52,01-Dec-2018 11:21:36,01-Dec-2018 11:22:28
37,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188816,1,0,2,"A",A,1,8,01-Dec-2018 11:22:39,01-Dec-2018 11:22:47
4,1,1184,33510,20715,4,cen0903030601,0,305316,1,0,8,"D",D,1,35,01-Dec-2018 11:22:32,01-Dec-2018 11:23:07
4,1,1184,33510,20715,4,cen0903030601,0,305321,1,0,8,"C",C,1,39,01-Dec-2018 11:23:14,01-Dec-2018 11:23:53
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188823,3,0,3,"expect|hope;to;learn",expect;to;learn,1,95,01-Dec-2018 11:22:29,01-Dec-2018 11:24:04
37,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188818,3,0,2,"to camp",camp,0,88,01-Dec-2018 11:22:57,01-Dec-2018 11:24:25
37,2,1184,33507,19277,0,evyy_2017tb_r_8au5.1,0,188823,3,0,3,"expect|hope;to;learn",expect;to;lean,0,31,01-Dec-2018 11:24:28,01-Dec-2018 11:24:59
34,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188886,3,0,3,"succeeded;finishing",succeeded;finish,0,198,01-Dec-2018 11:21:46,01-Dec-2018 11:25:04
6,1,1185,33535,20027,2,cen2101010604,0,319638,3,0,8,"for;to",for;to,1,42,22-Dec-2018 16:11:27,22-Dec-2018 16:12:09
6,1,1185,33535,20027,2,cen2101010604,0,298281,1,0,8,"A",A,1,20,22-Dec-2018 16:12:10,22-Dec-2018 16:12:30
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21030,200596,1,8,2,"C",C,1,46,22-Dec-2018 16:10:57,22-Dec-2018 16:13:15
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21030,200598,1,8,2,"C",C,1,46,22-Dec-2018 16:11:43,22-Dec-2018 16:13:15
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21030,200599,1,8,2,"A",A,1,46,22-Dec-2018 16:12:29,22-Dec-2018 16:13:15
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.1,0,205743,3,0,2,"took;part;in",;;,0,449,22-Dec-2018 16:06:22,22-Dec-2018 16:13:51
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.1,0,205730,3,0,2,"part|parts",part,1,9,22-Dec-2018 16:13:51,22-Dec-2018 16:14:00
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188844,3,0,2,"mind|ind",mind,1,8,01-Dec-2018 11:25:42,01-Dec-2018 11:25:50
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188842,3,0,2,"mind|ind",mind,1,18,01-Dec-2018 11:25:51,01-Dec-2018 11:26:09
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188847,3,0,2,"opening",opening,1,44,01-Dec-2018 11:26:14,01-Dec-2018 11:26:58
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188833,3,0,3,"planning",planning to make,0,65,01-Dec-2018 11:26:07,01-Dec-2018 11:27:12
74,2,1184,33512,20729,4,cen2203010202,0,224400,3,0,3,"Listen;to",Don't;listen,0,36,22-Dec-2018 16:13:49,22-Dec-2018 16:14:25
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.2,0,205759,1,0,2,"C",C,1,32,22-Dec-2018 16:14:00,22-Dec-2018 16:14:32
74,2,1184,33512,20729,4,cen2203010202,0,315985,3,0,6,"don't|never;sit",don't;sit,1,23,22-Dec-2018 16:14:26,22-Dec-2018 16:14:49
74,2,1184,33512,20729,4,cen2203010202,0,315986,3,0,7,"Let's;go",Let's;go,1,43,22-Dec-2018 16:14:50,22-Dec-2018 16:15:33
34,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188883,3,0,3,"succeeded;in",successfully;in,0,121,01-Dec-2018 11:25:15,01-Dec-2018 11:27:16
34,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188879,1,0,3,"C",C,1,9,01-Dec-2018 11:27:22,01-Dec-2018 11:27:31
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21031,200601,3,8,2,"crowded",quesltion,0,50,22-Dec-2018 16:13:15,22-Dec-2018 16:17:25
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21031,200602,3,8,2,"find",NaN,0,50,22-Dec-2018 16:14:05,22-Dec-2018 16:17:25
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21031,200603,3,8,2,"full",NaN,0,50,22-Dec-2018 16:14:55,22-Dec-2018 16:17:25
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21031,200605,3,8,2,"underground|subway",NaN,0,50,22-Dec-2018 16:15:45,22-Dec-2018 16:17:25
82,2,1184,33511,20721,2,el_2017tb_r_8au7.2,21031,200606,3,8,2,"easier",esay,0,50,22-Dec-2018 16:16:35,22-Dec-2018 16:17:25
6,1,1185,33535,20027,4,cen0905010103,0,316176,3,0,5,"to build",to build,1,15,22-Dec-2018 16:17:45,22-Dec-2018 16:17:59
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.2,0,205783,3,0,3,"pollutes|polluted;with",in;pollution,0,209,22-Dec-2018 16:14:32,22-Dec-2018 16:18:01
74,2,1184,33512,20729,4,cen0201020101,0,201099,3,0,2,"too much",too much,1,17,22-Dec-2018 16:17:54,22-Dec-2018 16:18:10
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188838,3,0,3,"plan;is;to;read",plan;is;a;a,0,137,01-Dec-2018 11:27:15,01-Dec-2018 11:29:32
80,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188873,3,0,2,"success",success,1,180,01-Dec-2018 11:26:39,01-Dec-2018 11:29:39
80,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188876,1,0,2,"B",B,1,21,01-Dec-2018 11:29:41,01-Dec-2018 11:30:02
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188859,3,0,3,"mind;leaving",mind;leaving,1,206,01-Dec-2018 11:26:59,01-Dec-2018 11:30:25
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188855,1,0,3,"D",D,1,15,01-Dec-2018 11:30:31,01-Dec-2018 11:30:46
6,1,1185,33535,20027,4,cen0905010103,0,316178,3,0,5,"not to drink",not to drink,1,23,22-Dec-2018 16:17:59,22-Dec-2018 16:18:22
6,1,1185,33535,20027,4,cen0905010103,0,119957,1,0,3,"B",B,1,35,22-Dec-2018 16:18:23,22-Dec-2018 16:18:58
74,2,1184,33512,20729,4,cen0201020101,0,318817,3,0,6,"exercise|sports;health",much;health,0,49,22-Dec-2018 16:18:10,22-Dec-2018 16:18:59
81,2,1184,33511,20722,0,evyy_2017tb_r_8au7.2,0,205765,3,0,2,"pollution|ollution",pollution,1,64,22-Dec-2018 16:18:01,22-Dec-2018 16:19:05
82,2,1184,33511,20722,0,evyy_2017tb_r_8au7.4,0,205821,3,0,2,"fell;down|over",\;\,0,51,22-Dec-2018 16:18:26,22-Dec-2018 16:19:17
74,2,1184,33512,20729,4,cen0201020101,0,294373,1,0,5,"A",A,1,34,22-Dec-2018 16:18:59,22-Dec-2018 16:19:33
74,2,1184,33512,20729,4,cen0201020101,0,318811,1,0,6,"C",A,0,19,22-Dec-2018 16:19:33,22-Dec-2018 16:19:52
74,2,1184,33512,20729,4,cen0201020101,0,200408,3,0,2,"cows",cows,1,14,22-Dec-2018 16:19:53,22-Dec-2018 16:20:07
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188836,3,0,3,"What;do;plan",What;are;plan,0,93,01-Dec-2018 11:29:38,01-Dec-2018 11:31:11
77,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188847,3,0,2,"opening",opening,1,53,01-Dec-2018 11:30:30,01-Dec-2018 11:31:23
77,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188842,3,0,2,"mind|ind",mind,1,19,01-Dec-2018 11:31:25,01-Dec-2018 11:31:44
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188834,3,0,2,"planning|lanning",planning,1,33,01-Dec-2018 11:31:13,01-Dec-2018 11:31:46
3,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188858,1,0,3,"A",B,0,62,01-Dec-2018 11:30:47,01-Dec-2018 11:31:49
80,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188871,3,0,2,"success",succes,0,47,01-Dec-2018 11:31:07,01-Dec-2018 11:31:54
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188827,1,0,2,"C",D,0,8,01-Dec-2018 11:31:50,01-Dec-2018 11:31:58
32,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188832,3,0,2,"plan",plan,1,11,01-Dec-2018 11:32:00,01-Dec-2018 11:32:11
77,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188839,1,0,2,"B",B,1,15,01-Dec-2018 11:32:04,01-Dec-2018 11:32:19
80,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188869,1,0,2,"B",C,0,35,01-Dec-2018 11:31:57,01-Dec-2018 11:32:32
77,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188857,3,0,3,"not singing",singing,0,11,01-Dec-2018 11:32:25,01-Dec-2018 11:32:36
82,2,1184,33511,20722,0,evyy_2017tb_r_8au7.4,0,205823,1,0,2,"A",D,0,58,22-Dec-2018 16:19:17,22-Dec-2018 16:20:15
74,2,1184,33512,20729,4,cen0201020101,0,316090,1,0,6,"B",D,0,41,22-Dec-2018 16:20:08,22-Dec-2018 16:20:49
82,2,1184,33511,20722,0,evyy_2017tb_r_8au7.1,0,205734,1,0,2,"D",D,1,37,22-Dec-2018 16:20:15,22-Dec-2018 16:20:52
82,2,1184,33511,20722,0,evyy_2017tb_r_8au7.1,0,320112,3,0,3,"part",fall,0,23,22-Dec-2018 16:20:52,22-Dec-2018 16:21:15
82,2,1184,33511,20722,0,evyy_2017tb_r_8au7.1,0,205748,1,0,3,"A",A,1,19,22-Dec-2018 16:21:15,22-Dec-2018 16:21:34
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.1,0,205737,3,0,2,"plays|has;part|role",play;part,0,1029,22-Dec-2018 16:04:32,22-Dec-2018 16:21:41
21,2,1184,33511,20722,0,evyy_2017tb_r_8au7.2,0,205759,1,0,2,"C",C,1,2,22-Dec-2018 16:21:41,22-Dec-2018 16:21:43
77,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188844,3,0,2,"mind|ind",mind,1,13,01-Dec-2018 11:32:53,01-Dec-2018 11:33:06
80,2,1184,33507,19277,0,evyy_2017tb_r_8au5.4,0,188867,3,0,2,"successful",successful,1,34,01-Dec-2018 11:32:43,01-Dec-2018 11:33:17
68,2,1184,33507,19277,0,evyy_2017tb_r_8au5.2,0,188836,3,0,3,"What;do;plan",What;do;plan,1,111,01-Dec-2018 11:31:48,01-Dec-2018 11:33:39
77,2,1184,33507,19277,0,evyy_2017tb_r_8au5.3,0,188852,3,0,3,"change your mind",change your mind,1,74,01-Dec-2018 11:33:08,01-Dec-2018 11:34:22
6,1,1185,33535,20027,4,cen0905010201,0,192154,1,0,3,"D",D,1,16,22-Dec-2018 16:22:10,22-Dec-2018 16:22:26
